dataset,band,test_idx,train_idx,jaccard8,flagged,test_label,train_label,sw_score,sw_identity,sw_coverage,sw_aln_len,len_test,len_train,homolog,homolog_strict,homolog_loose
human_nontata_promoters,j_lt_0p1,27936,3778,0.014613778330385685,0,0,0,215.5,0.4440789473684211,0.5378486055776892,304,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28104,24708,0.0,0,0,1,99.5,0.352,0.350597609561753,250,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28130,26434,0.008438818156719208,0,0,1,91.0,0.4028776978417266,0.22310756972111553,139,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28267,21039,0.00206611561588943,0,0,1,192.0,0.4360655737704918,0.5298804780876494,305,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28205,10145,0.00826446246355772,0,0,0,182.0,0.42105263157894735,0.41434262948207173,247,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28105,8453,0.0,0,0,0,127.0,0.3905579399141631,0.36254980079681276,233,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27939,14070,0.004175365436822176,0,0,1,97.5,0.3612167300380228,0.3784860557768924,263,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28179,25760,0.002188183832913637,0,0,1,171.0,0.4089068825910931,0.40239043824701193,247,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28218,19400,0.0,0,0,1,121.5,0.3798449612403101,0.3904382470119522,258,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27933,18062,0.0,0,0,1,135.0,0.41472868217054265,0.4262948207171315,258,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28198,14130,0.00206611561588943,0,0,1,185.0,0.4096774193548387,0.5059760956175299,310,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28007,14037,0.009153317660093307,0,0,1,199.0,0.36942675159235666,0.46215139442231074,314,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28217,22995,0.0,0,0,1,199.0,0.46511627906976744,0.47808764940239046,258,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28234,7219,0.012474012561142445,0,0,0,256.5,0.4576271186440678,0.5378486055776892,295,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27918,22085,0.0020703934133052826,0,0,1,184.5,0.4323308270676692,0.4581673306772908,266,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28140,23065,0.0020703934133052826,0,0,1,94.0,0.4009433962264151,0.3386454183266932,212,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28133,8310,0.0,0,0,0,136.0,0.3908450704225352,0.44223107569721115,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28246,6710,0.012684989720582962,0,0,0,266.0,0.47635135135135137,0.5617529880478087,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28176,11853,0.0020920501556247473,0,0,0,207.0,0.45147679324894513,0.4262948207171315,237,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28130,14916,0.0,0,0,1,145.5,0.48044692737430167,0.3426294820717131,179,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28115,14036,0.0,0,0,1,57.0,0.34444444444444444,0.24701195219123506,180,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27920,16503,0.002074688905850053,0,0,1,165.5,0.45964912280701753,0.5219123505976095,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27905,6365,0.0,0,0,0,93.5,0.36727272727272725,0.40239043824701193,275,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27951,2531,0.004166666883975267,0,0,0,199.5,0.4628099173553719,0.44621513944223107,242,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28198,13087,0.0,0,0,1,115.0,0.33212996389891697,0.3665338645418327,277,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28179,5426,0.006864988710731268,0,0,0,160.5,0.43636363636363634,0.47808764940239046,275,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28159,15127,0.0,0,0,1,145.0,0.3968253968253968,0.398406374501992,252,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27985,9096,0.012474012561142445,0,0,0,249.0,0.4641638225255973,0.5418326693227091,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28219,8258,0.0041841003112494946,0,0,0,214.0,0.49537037037037035,0.4262948207171315,216,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28210,6892,0.004166666883975267,0,0,0,197.0,0.4931506849315068,0.4302788844621514,219,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28138,13835,0.0,0,0,1,61.0,0.3383838383838384,0.26693227091633465,198,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28083,17911,0.0,0,0,1,206.0,0.45454545454545453,0.49800796812749004,275,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27967,8370,0.002087682718411088,0,0,0,233.5,0.44366197183098594,0.50199203187251,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28062,8108,0.012605042196810246,0,0,0,268.0,0.5034965034965035,0.5737051792828686,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28104,6834,0.014705882407724857,0,0,0,225.0,0.4601449275362319,0.5059760956175299,276,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28058,514,0.006198347080498934,0,0,0,184.0,0.4195804195804196,0.47808764940239046,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28147,18701,0.0,0,0,1,63.0,0.3972602739726027,0.23107569721115537,146,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27916,17107,0.006185567006468773,0,0,1,217.0,0.4131944444444444,0.47410358565737054,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28008,12488,0.0021598271559923887,0,0,1,87.5,0.3674698795180723,0.24302788844621515,166,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28132,11927,0.004273504484444857,0,0,0,220.0,0.48214285714285715,0.5378486055776892,280,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28118,11770,0.008298755623400211,0,0,0,210.5,0.44285714285714284,0.4940239043824701,280,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27906,9507,0.0041841003112494946,0,0,0,224.5,0.5021097046413502,0.47410358565737054,237,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28035,19548,0.0041580041870474815,0,0,1,257.5,0.4778156996587031,0.5577689243027888,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27949,15312,0.0,0,0,1,203.5,0.47703180212014135,0.5378486055776892,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28186,17580,0.0021186440717428923,0,0,1,80.0,0.5492957746478874,0.1553784860557769,71,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28075,26441,0.0021321962121874094,0,0,1,115.0,0.3831417624521073,0.398406374501992,261,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28171,11040,0.0,0,0,0,137.5,0.36666666666666664,0.43824701195219123,300,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28240,19785,0.0,0,0,1,153.5,0.4163265306122449,0.4063745019920319,245,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28022,8276,0.01037344429641962,0,0,0,195.0,0.4340277777777778,0.49800796812749004,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28014,12008,0.0041580041870474815,0,0,0,197.0,0.43014705882352944,0.46613545816733065,272,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28189,2373,0.0,0,0,0,184.0,0.411371237458194,0.4900398406374502,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28024,11665,0.012552301399409771,0,0,0,184.0,0.4025157232704403,0.5099601593625498,318,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28174,16679,0.0,0,0,1,132.5,0.3622291021671827,0.46613545816733065,323,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28006,23231,0.004338394850492477,0,0,1,192.0,0.4334470989761092,0.5059760956175299,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28279,22605,0.00826446246355772,0,0,1,155.5,0.34494773519163763,0.3944223107569721,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28109,20015,0.0,0,0,1,143.0,0.40969162995594716,0.3705179282868526,227,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28221,17348,0.0,0,0,1,237.5,0.4507042253521127,0.5099601593625498,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28156,5905,0.00206611561588943,0,0,0,227.5,0.510548523206751,0.4820717131474104,237,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28259,7082,0.006185567006468773,0,0,0,199.0,0.44333333333333336,0.5298804780876494,300,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28185,21229,0.0,0,0,1,139.5,0.38869257950530034,0.43824701195219123,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27938,7379,0.008350730873644352,0,0,0,255.5,0.5017421602787456,0.5737051792828686,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28036,20569,0.0,0,0,1,49.0,0.4383561643835616,0.12749003984063745,73,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27914,2696,0.0,0,0,0,189.5,0.4511627906976744,0.38645418326693226,215,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28065,514,0.002057613106444478,0,0,0,148.0,0.402555910543131,0.50199203187251,313,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28140,10111,0.0,0,0,0,202.0,0.46735395189003437,0.5418326693227091,291,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27979,12352,0.010615711100399494,0,0,0,217.0,0.47796610169491527,0.5617529880478087,295,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28056,7403,0.0,0,0,0,162.0,0.384375,0.4900398406374502,320,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28172,16496,0.0,0,0,1,114.0,0.42338709677419356,0.41832669322709165,248,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28114,2828,0.006211180239915848,0,0,0,304.5,0.5278810408921933,0.5657370517928287,269,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27916,20860,0.0,0,0,1,149.0,0.3737024221453287,0.4302788844621514,289,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28281,26732,0.0,0,0,1,195.0,0.4107744107744108,0.4860557768924303,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28214,13223,0.002061855746433139,0,0,1,135.0,0.4253393665158371,0.3745019920318725,221,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28140,640,0.002057613106444478,0,0,0,86.0,0.3806818181818182,0.26693227091633465,176,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28288,12312,0.002057613106444478,0,0,0,150.0,0.4519230769230769,0.3745019920318725,208,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28080,23841,0.0,0,0,1,51.5,0.5094339622641509,0.10756972111553785,53,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28160,7288,0.0020703934133052826,0,0,0,235.5,0.4470588235294118,0.4541832669322709,255,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28096,6360,0.0,0,0,0,234.0,0.49295774647887325,0.5577689243027888,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28147,10069,0.004166666883975267,0,0,0,260.5,0.4808362369337979,0.549800796812749,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28085,22889,0.0,0,0,1,88.5,0.36548223350253806,0.2868525896414343,197,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27900,18252,0.004115226212888956,0,0,1,192.5,0.42907801418439717,0.4820717131474104,282,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27948,9771,0.0,0,0,0,245.0,0.48184818481848185,0.5816733067729084,303,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28115,21695,0.002061855746433139,0,0,1,93.0,0.3649122807017544,0.41434262948207173,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27898,14851,0.002053388161584735,0,0,1,194.0,0.432258064516129,0.5338645418326693,310,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28149,13190,0.0020790020935237408,0,0,1,154.0,0.4,0.4940239043824701,310,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28072,4311,0.0062500000931322575,0,0,0,173.5,0.4084967320261438,0.49800796812749004,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28250,25941,0.0,0,0,1,201.0,0.47368421052631576,0.5378486055776892,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28242,21138,0.0062761506997048855,0,0,1,180.5,0.3554817275747508,0.4262948207171315,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28274,18880,0.0,0,0,1,207.5,0.466403162055336,0.4701195219123506,253,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27945,291,0.00626304792240262,0,0,0,191.5,0.41414141414141414,0.4900398406374502,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28041,14232,0.0,0,0,1,58.0,0.5,0.199203187250996,100,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28231,1067,0.0,0,0,0,231.0,0.47924528301886793,0.5059760956175299,265,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28083,10642,0.0,0,0,0,166.5,0.3713355048859935,0.4541832669322709,307,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28205,12742,0.004201680887490511,0,0,1,128.0,0.39087947882736157,0.47808764940239046,307,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28095,460,0.0,0,0,0,86.5,0.4095744680851064,0.30677290836653387,188,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28206,13018,0.0,0,0,1,125.0,0.4756756756756757,0.350597609561753,185,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28032,26617,0.0,0,0,1,42.0,0.6666666666666666,0.06374501992031872,24,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28231,20135,0.0020833334419876337,0,0,1,152.5,0.390625,0.398406374501992,256,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27904,16884,0.0062500000931322575,0,0,1,225.5,0.43728813559322033,0.5139442231075697,295,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28163,180,0.002053388161584735,0,0,0,160.0,0.39628482972136225,0.5099601593625498,323,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28062,11569,0.00206611561588943,0,0,0,201.0,0.4542124542124542,0.4940239043824701,273,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27933,16574,0.0,0,0,1,156.0,0.4119718309859155,0.46613545816733065,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28253,22076,0.0,0,0,1,180.5,0.40458015267175573,0.42231075697211157,262,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28181,16567,0.004310344811528921,0,0,1,141.5,0.46107784431137727,0.30677290836653387,167,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28275,9191,0.0,0,0,0,208.0,0.4716981132075472,0.49800796812749004,265,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28258,22669,0.002057613106444478,0,0,1,225.5,0.4276315789473684,0.5179282868525896,304,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27950,14020,0.0,0,0,1,237.0,0.43853820598006643,0.5258964143426295,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28271,516,0.0062500000931322575,0,0,0,222.0,0.46387832699619774,0.4860557768924303,263,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27994,26650,0.0,0,0,1,47.5,0.3884297520661157,0.18725099601593626,121,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28164,13786,0.002053388161584735,0,0,1,249.5,0.48026315789473684,0.5816733067729084,304,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28261,4909,0.00626304792240262,0,0,0,262.0,0.5175879396984925,0.4103585657370518,199,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28265,1883,0.0,0,0,0,154.0,0.39655172413793105,0.4581673306772908,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27992,5532,0.0041580041870474815,0,0,0,209.5,0.4043887147335423,0.5139442231075697,319,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27911,21871,0.0,0,0,1,187.0,0.40468227424749165,0.4820717131474104,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28258,24267,0.0,0,0,1,171.5,0.4115755627009646,0.5099601593625498,311,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28154,1267,0.004201680887490511,0,0,0,102.5,0.3686274509803922,0.3745019920318725,255,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28140,11257,0.0020833334419876337,0,0,0,178.0,0.36936936936936937,0.4900398406374502,333,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28295,7173,0.0,0,0,0,169.5,0.4107142857142857,0.4581673306772908,280,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27931,25312,0.0,0,0,1,122.0,0.3706293706293706,0.42231075697211157,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28084,17755,0.004140786826610565,0,0,1,212.5,0.4696969696969697,0.4940239043824701,264,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28009,27084,0.0021598271559923887,0,0,1,170.0,0.3804347826086957,0.41832669322709165,276,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28095,3073,0.00206611561588943,0,0,0,276.0,0.46938775510204084,0.549800796812749,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28076,23098,0.0,0,0,1,158.0,0.4597156398104265,0.38645418326693226,211,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28023,25209,0.0,0,0,1,181.5,0.4336917562724014,0.4820717131474104,279,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28199,22923,0.0,0,0,1,119.0,0.40784313725490196,0.41434262948207173,255,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28053,23835,0.0,0,0,1,132.5,0.39344262295081966,0.47808764940239046,305,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28016,12136,0.002057613106444478,0,0,0,129.0,0.37748344370860926,0.4541832669322709,302,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28118,13147,0.0,0,0,1,85.0,0.4180327868852459,0.20318725099601595,122,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28150,17298,0.006211180239915848,0,0,1,147.0,0.38926174496644295,0.46215139442231074,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27995,14560,0.0,0,0,1,180.0,0.44802867383512546,0.49800796812749004,279,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28011,25811,0.0,0,0,1,111.5,0.3707865168539326,0.3944223107569721,267,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28160,11616,0.0,0,0,0,240.0,0.4612676056338028,0.5219123505976095,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27926,18738,0.00413223123177886,0,0,1,197.5,0.4602076124567474,0.5298804780876494,289,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28095,12052,0.0020833334419876337,0,0,0,176.0,0.4948453608247423,0.38247011952191234,194,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28105,8787,0.0020790020935237408,0,0,0,135.0,0.38645418326693226,0.38645418326693226,251,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28240,6400,0.0041841003112494946,0,0,0,204.5,0.4096774193548387,0.5059760956175299,310,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27943,21011,0.002053388161584735,0,0,1,200.0,0.46062992125984253,0.46613545816733065,254,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28215,11707,0.004149377811700106,0,0,0,260.5,0.5231316725978647,0.5856573705179283,281,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27988,17736,0.0,0,0,1,62.5,0.5576923076923077,0.11553784860557768,52,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28109,2364,0.00626304792240262,0,0,0,238.0,0.45791245791245794,0.5418326693227091,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28072,25010,0.0,0,0,1,160.0,0.4219269102990033,0.5059760956175299,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28017,23676,0.0,0,0,1,84.0,0.34269662921348315,0.24302788844621515,178,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28185,10027,0.0,0,0,0,156.0,0.4107142857142857,0.4581673306772908,280,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27971,7261,0.00826446246355772,0,0,0,171.5,0.44206008583690987,0.4103585657370518,233,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28123,18502,0.002061855746433139,0,0,1,159.0,0.4006514657980456,0.4900398406374502,307,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28167,9091,0.004140786826610565,0,0,0,162.0,0.41605839416058393,0.4541832669322709,274,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27935,26310,0.0,0,0,1,181.5,0.4199288256227758,0.4701195219123506,281,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27934,22850,0.004123711492866278,0,0,1,206.0,0.4431818181818182,0.46613545816733065,264,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28097,22801,0.0041928719729185104,0,0,1,121.0,0.3986013986013986,0.4541832669322709,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27956,22652,0.002087682718411088,0,0,1,142.0,0.3724832214765101,0.44223107569721115,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28269,9895,0.0,0,0,0,146.0,0.4351145038167939,0.4541832669322709,262,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28032,20195,0.0,0,0,1,148.5,0.3927272727272727,0.4302788844621514,275,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28224,15865,0.00206611561588943,0,0,1,130.5,0.4189723320158103,0.42231075697211157,253,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27950,24719,0.008421052247285843,0,0,1,118.0,0.38235294117647056,0.46613545816733065,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27904,10929,0.01252609584480524,0,0,0,236.0,0.4911660777385159,0.5537848605577689,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28138,13694,0.00826446246355772,0,0,1,233.0,0.4368932038834951,0.5378486055776892,309,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28008,22144,0.013483146205544472,0,0,1,168.5,0.3957597173144876,0.44621513944223107,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28276,18064,0.0042105261236429214,0,0,1,118.5,0.43434343434343436,0.3426294820717131,198,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27915,15786,0.0,0,0,1,222.5,0.4959016393442623,0.4820717131474104,244,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27909,7637,0.004140786826610565,0,0,0,280.5,0.4837662337662338,0.5936254980079682,308,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28152,23975,0.0,0,0,1,61.5,0.48,0.14342629482071714,75,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27971,11756,0.002053388161584735,0,0,0,189.0,0.4716312056737589,0.5298804780876494,282,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27906,3188,0.0020920501556247473,0,0,0,128.0,0.4044943820224719,0.4302788844621514,267,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28225,16862,0.0,0,0,1,165.5,0.423728813559322,0.49800796812749004,295,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28206,15865,0.0,0,0,1,139.5,0.4256198347107438,0.4103585657370518,242,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27944,7743,0.0041841003112494946,0,0,0,174.5,0.41843971631205673,0.4701195219123506,282,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28296,22585,0.012500000186264515,0,0,1,272.0,0.4755244755244755,0.5418326693227091,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28224,20117,0.0021052630618214607,0,0,1,89.5,0.3945945945945946,0.2908366533864542,185,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28246,16201,0.00206611561588943,0,0,1,177.0,0.4302788844621514,0.4302788844621514,251,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27940,2932,0.004175365436822176,0,0,0,198.0,0.41830065359477125,0.5099601593625498,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28080,25827,0.0,0,0,1,52.5,0.5172413793103449,0.11952191235059761,58,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28228,20538,0.0,0,0,1,171.0,0.4246031746031746,0.4262948207171315,252,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28227,13330,0.0,0,0,1,111.5,0.4125874125874126,0.2350597609561753,143,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28215,8593,0.0,0,0,0,120.5,0.43434343434343436,0.3426294820717131,198,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28025,12350,0.006382978521287441,0,0,0,102.0,0.43434343434343436,0.17131474103585656,99,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28208,19307,0.0020790020935237408,0,0,1,170.0,0.43416370106761565,0.4860557768924303,281,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27912,14593,0.002114164875820279,0,0,1,178.5,0.4521072796934866,0.4701195219123506,261,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28128,17489,0.0021413275972008705,0,0,1,134.5,0.4673913043478261,0.3426294820717131,184,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28232,13772,0.0,0,0,1,105.5,0.37244897959183676,0.2908366533864542,196,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27898,16570,0.004140786826610565,0,0,1,212.5,0.5,0.5577689243027888,280,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27994,23649,0.002074688905850053,0,0,1,169.0,0.4129692832764505,0.4820717131474104,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28112,15958,0.0,0,0,1,121.5,0.3958333333333333,0.3784860557768924,240,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27908,21764,0.008869179524481297,0,0,1,244.5,0.545045045045045,0.4820717131474104,222,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28013,2403,0.0,0,0,0,226.0,0.5020746887966805,0.4820717131474104,241,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27989,21982,0.0,0,0,1,132.5,0.38127090301003347,0.4541832669322709,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28228,22818,0.0,0,0,1,192.0,0.4717741935483871,0.46613545816733065,248,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27999,24433,0.00206611561588943,0,0,1,247.0,0.46808510638297873,0.5258964143426295,282,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27928,5142,0.018789144232869148,0,0,0,211.5,0.445578231292517,0.5219123505976095,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28228,10050,0.0021008404437452555,0,0,0,199.5,0.4827586206896552,0.50199203187251,261,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28001,26591,0.0,0,0,1,160.5,0.3724137931034483,0.4302788844621514,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28094,17307,0.0,0,0,1,84.0,0.45,0.2868525896414343,160,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28001,16042,0.006224066484719515,0,0,1,192.5,0.4306049822064057,0.4820717131474104,281,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28218,10494,0.004301075357943773,0,0,0,170.5,0.45754716981132076,0.38645418326693226,212,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28029,281,0.0,0,0,0,80.5,0.46534653465346537,0.18725099601593626,101,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,27962,6624,0.006198347080498934,0,0,0,228.0,0.43670886075949367,0.549800796812749,316,251,251,0,0,0
